dimension,algorithm,function,min,max,mean,std,median,1_quart,3_quart
15,FDABs,F10,15.88693971559993,59.9306359135792,30.400584922424926,7.977329125022115,30.7564353439862,22.76313031541651,36.54752132594675
15,FDADBs,F10,15.88693971559993,59.9306359135792,30.400584922424926,7.977329125022115,30.7564353439862,22.76313031541651,36.54752132594675
15,FDAC,F10,15.000000000070568,59.9306359135792,15.11283249654697,1.7426853744697057,15.001960553956158,15.000000072130403,15.005638685066836
15,FDAD,F10,15.000000000107049,59.9306359135792,15.552099691171149,3.3927294453684653,15.000014753020862,15.00000000142525,15.000328303271347
15,SOOBs,F10,15.0,23.65853559265164,15.006593939846946,0.19150019948181538,15.0,15.0,15.0
20,FDA,F10,20.000000000738748,61.54124685671966,20.099404018388217,1.4051949629274065,20.00392110039511,20.00000461237549,20.005664025324062
20,DIRECT,F10,20.0,56.2364299594389,41.777180917010064,7.386504090825911,40.92407784164407,36.83517717154775,46.535803565493325
20,DIRECTL,F10,20.0,75.63768274733005,49.10684432902148,13.640441582680689,47.81884137366502,38.11821497971945,60.32533062953521
20,DIRECTR,F10,20.0,59.042292821363525,43.92527953009915,8.29434465637919,45.45004187312521,36.83517717154776,49.34166642741795
20,SOO,F10,20.0,71.3089948316525,22.767347020223696,4.808107798754289,20.3314330425396,20.028345480435508,23.048873149979794
20,DIRECTBs,F10,20.0,28.65853559265164,20.00659580433112,0.19146914687652852,20.000004128604264,20.00000339649264,20.00000436406668
20,FDABs,F10,20.00296104565922,61.54124685671966,21.967373251953482,5.903270936729855,20.006882184767694,20.003604597904484,20.04328223789448
20,FDADBs,F10,20.050484179474683,61.54124685671966,22.95316421369563,6.742862460068262,20.097268550697624,20.09662671210839,20.116589202723294
20,FDAC,F10,20.000000000738748,61.54124685671966,20.099404018388217,1.4051949629274065,20.00392110039511,20.00000461237549,20.005664025324062
20,FDAD,F10,20.000000157204475,61.54124685671966,20.563263367273912,3.3391821045517185,20.000657315689796,20.000010591758524,20.00528958801639
