dimension,algorithm,function,min,max,mean,std,median,1_quart,3_quart
30,DIRECT,H2,22162.55379508353,407678303470.6562,15752604684.963413,45523290641.60197,578796276.3631642,69758513.2864474,6427793895.587217
30,DIRECTL,H2,206454.01450843463,153412993833.07956,1940064507.6435447,3738555243.426115,319476870.6194184,202592173.2974025,494878743.8219328
30,DIRECTR,H2,27033.480510633293,384198403148.88544,1266997382.9903758,14379868284.49753,27491.542303782684,27037.814378807037,39182.67178603975
30,SOO,H2,540228.1061106948,351131351875.08905,571778959.7888228,9190357723.753832,680052.8597233768,547569.5125280225,3448012.0654727574
30,DIRECTBs,H2,198822.8227797632,153412993833.07956,14379344.274291608,653831791.8354068,198822.82277978095,198822.82277978092,198822.822779781
30,FDABs,H2,818.874873052388,304084764403.4667,2185910057.626713,19745489427.10601,820.1234576480722,819.4676658291147,864.6164448609578
30,FDADBs,H2,2938315024.923667,314570742537.21484,125200683079.38437,84417331221.09918,103209102623.54514,50992208311.14575,188237390454.03394
30,FDAC,H2,818.874873052388,304084764403.4667,2185910057.626713,19745489427.10601,820.1234576480722,819.4676658291147,864.6164448609578
30,FDAD,H2,2938315024.923667,314570742537.21484,125200683079.38437,84417331221.09918,103209102623.54514,50992208311.14575,188237390454.03394
30,SOOBs,H2,3203978.9639213304,152426591820.87778,7050935.140688213,477804882.84091425,3203978.96457013,3203978.963923841,3203978.965954802
50,FDA,H2,2510.8515192365903,517284305417.667,4195700335.457042,35194545947.49883,2513.0249601200253,2511.710023209027,2696.023121284386
50,DIRECT,H2,74727.89381373362,1088579487844.7509,38992055200.56807,105472798535.36424,1863309002.653231,135776310.58667415,15892221183.878105
50,DIRECTL,H2,21721.89424121173,286003136533.6081,515487617.39918154,2299242744.025749,150755967.3906633,38903836.408662945,412159290.94210386
50,DIRECTR,H2,14442.66827717916,869287289907.5112,8182430336.272111,38825914267.52552,14634.16791933538,14446.23259465653,2128110.211545518
50,SOO,H2,254668.51475244603,285758148256.00006,7435407051.737268,23585833632.132996,1467379.0538879624,303516.434499202,19073891.98030115
50,DIRECTBs,H2,11837.839283333102,286003136533.6081,56922468.411372185,2083305572.003001,11837.839283342611,11837.839283342611,11837.839283342635
50,FDABs,H2,2510.8515192365903,517284305417.667,4195700335.457042,35194545947.49883,2513.0249601200253,2511.710023209027,2696.023121284386
50,FDADBs,H2,36389807352.22924,525090640050.1773,226720383543.38126,133034934305.96759,192466309907.3697,110078899397.47684,325882524738.93604
50,FDAC,H2,2511.2108787532998,438387903972.9877,3554440570.3268995,30563640936.005573,2514.178760331862,2512.1110059715356,2722.0790955419984
50,FDAD,H2,36389807352.22924,525090640050.1773,226720383543.38126,133034934305.96759,192466309907.3697,110078899397.47684,325882524738.93604
50,SOOBs,H2,275485.5652387145,276260029972.3458,22729723.945605393,1340301055.580823,275493.6894489493,275491.0713825107,275497.05439281766
100,FDA,H2,5365.976698755809,270310889943.29437,1647949474.1395354,16910526884.85602,8155.464872936987,6122.552737256149,9125.842923860298
100,DIRECT,H2,47477371.734833255,1383348412489.2708,23296220945.26813,68247738149.167366,1389747842.266777,242214360.74722958,12160454779.221495
100,DIRECTL,H2,572506.994768991,177543193328.07858,3752635195.129344,3725013398.194626,3756577638.940059,702343917.6782709,5620051266.731648
100,DIRECTR,H2,4100952.6526135863,541929215523.34064,1291674654.6389651,9657800125.1494,4259359.939155834,4103195.929355568,129647289.73473395
100,SOO,H2,2923723.865256086,139792258802.46204,6144928656.888853,14788996542.352919,209662477.748449,5872125.802694049,1342072391.1754751
100,DIRECTBs,H2,565788.9802495617,177543193328.07858,55734687.59849392,1577117132.8348527,565788.9802496063,565788.9802496063,565788.9803211854
100,FDABs,H2,5365.976698755809,270310889943.29437,1647949474.1395354,16910526884.85602,8155.464872936987,6122.552737256149,9125.842923860298
100,FDADBs,H2,2383500538.45842,276506959822.3104,70714511800.74692,76514433160.34998,37287796617.96699,9283241298.981474,113115048394.63806
100,FDAC,H2,5365.976698755809,270310889943.29437,1647949474.1395354,16910526884.85602,8155.464872936987,6122.552737256149,9125.842923860298
100,FDAD,H2,2383500538.45842,276506959822.3104,70714511800.74692,76514433160.34998,37287796617.96699,9283241298.981474,113115048394.63806
100,SOOBs,H2,3357895.131534157,139555844152.65277,14624785.470246773,718425450.8318714,3436271.449491498,3409509.0521179996,3462258.2730837828
10,FDA,H3,8400.041569890634,34044982750.78289,378103682.12398857,2824463000.8142023,8569.38803873358,8484.531760977377,8654.632010036084
10,DIRECT,H3,48967.3708754308,25020682265.98223,1311614047.7673473,4350734235.240402,42898349.31101099,53703.36025049038,471679098.46742207
10,DIRECTL,H3,56137.65468665121,20625183882.262035,353408712.11938447,442374657.91210145,130122463.92384364,42914519.44894978,674136939.2078829
10,DIRECTR,H3,49131.82701581784,25020681799.81124,225725452.6232105,1895950296.8199298,49583.91670649631,49579.363472048295,50982.91156291225
10,SOO,H3,1186.3298778391154,16654308502.80162,267686382.66604087,1269157521.8726828,35576.855092373306,35459.54261913592,156177.96928328878
10,DIRECTBs,H3,44832.7907555015,20625183882.262035,2554512.645535881,116925791.0759871,44832.79075550197,44832.79075550191,44832.79075550234
10,FDABs,H3,8400.041569890634,34044982750.78289,378103682.12398857,2824463000.8142023,8569.38803873358,8484.531760977377,8654.632010036084
10,FDADBs,H3,64823611.592441306,34592572060.22394,20981355461.135353,7260321232.607994,20349517160.407272,14575035361.275192,27093087772.42658
10,FDAC,H3,8400.041569890634,34044982750.78289,378103682.12398857,2824463000.8142023,8569.38803873358,8484.531760977377,8654.632010036084
10,FDAD,H3,64823611.592441306,34592572060.22394,20981355461.135353,7260321232.607994,20349517160.407272,14575035361.275192,27093087772.42658
10,SOOBs,H3,517.2735226608088,16654184755.031157,2377242.699145614,122960462.43074337,517.2735226608088,517.2735226608088,517.2735226608088
15,FDA,H3,827.7236280511611,474659884916.86285,3189804550.136911,29311805016.55445,828.0241418320807,827.875678876754,828.1734043253027
15,DIRECT,H3,67677280.0368603,469338847092.5313,25973476187.202663,74646524300.68655,1972697823.956554,539206486.6871804,14087948947.391115
15,DIRECTL,H3,36535.09074910242,198775977392.4557,471912106.3260973,896196956.1721579,473492557.1598662,472554714.19507754,474894478.16695774
15,DIRECTR,H3,9683.88312601708,469333257930.66986,2719679808.325616,28061362122.479355,9693.329429315934,9693.329217337405,19010.554442652647
15,SOO,H3,25835.587748119306,202374571568.8002,1112386468.1354952,11529689883.554369,36414.73972563089,26181.71447946503,1132574.74839696
15,DIRECTBs,H3,30565.385816623457,198775977392.4557,13562417.658340387,899148019.2519082,30565.385819460527,30565.38581803728,30565.38582193545
15,FDABs,H3,827.7236280511611,474659884916.86285,3189804550.136911,29311805016.55445,828.0241418320807,827.875678876754,828.1734043253027
15,FDADBs,H3,2386188038.49045,483946089459.02313,187253490873.58044,130529084195.04552,151205178883.89642,72913419500.71648,283584035372.3982
15,FDAC,H3,827.7236280511611,474659884916.86285,3189804550.136911,29311805016.55445,828.0241418320807,827.875678876754,828.1734043253027
15,FDAD,H3,2386188038.49045,483946089459.02313,187253490873.58044,130529084195.04552,151205178883.89642,72913419500.71648,283584035372.3982
15,SOOBs,H3,29546.636085258997,198775970493.4235,9172378.356182097,1048158738.3985472,29546.636085258997,29546.636085258997,29546.636085258997
20,FDA,H3,5663.634619346647,20234244644.630547,166696273.25621486,1381888035.0972006,6065.234630372399,5864.772383690717,6259.312039548665
20,DIRECT,H3,107776950.2177839,14879035673.0451,1492042078.2765214,2532814294.595749,289363362.8815895,107922381.64632308,1481752308.072903
20,DIRECTL,H3,141925.54166413785,44597401089.78571,1979519807.8812027,6809800545.701015,107778260.2498833,3226525.932986432,1551945751.407698
20,DIRECTR,H3,458528.8725550373,57904398778.05624,103158720.09650593,806802998.8531506,458536.1617129252,458528.8821425103,468185.5514927065
20,SOO,H3,19218.16254505349,8222691493.861443,135618985.9868942,687239514.0355873,30875.14924426408,19464.643976206557,2414320.696148101
20,DIRECTBs,H3,451985.31502562575,8354450133.595123,3103953.9917180245,91762697.61629921,451985.3150256266,451985.3150256262,451985.315026532
20,FDABs,H3,5663.634619346647,20234244644.630547,166696273.25621486,1381888035.0972006,6065.234630372399,5864.772383690717,6259.312039548665
20,FDADBs,H3,237184087.5549488,20662973296.81669,9834000435.451788,5122623724.881737,8813312420.934723,5302901457.915768,13846168606.634968
20,FDAC,H3,5663.634619346647,20234244644.630547,166696273.25621486,1381888035.0972006,6065.234630372399,5864.772383690717,6259.312039548665
20,FDAD,H3,237184087.5549488,20662973296.81669,9834000435.451788,5122623724.881737,8813312420.934723,5302901457.915768,13846168606.634968
20,SOOBs,H3,20028.117464610616,8222553470.452356,661989.0024409207,46856199.346498966,20028.1174646147,20028.117464610667,20028.117464618776
30,FDA,H3,17112.257614873124,114273868854.93512,793499305.0288106,7060132639.5976715,27043.57345822952,20546.74824243217,111535.00518984602
30,DIRECT,H3,161108.6317799675,45861638580.27425,3831704692.1523447,10714352907.042435,286476992.8949586,161377771.89050725,1163901411.0859737
30,DIRECTL,H3,138727.6477768086,40327021114.97422,430832878.7491412,337536164.27552795,348321900.36286426,214267762.0351424,564887195.5589805
30,DIRECTR,H3,7831606.920614516,44605496821.433,259694128.7621818,2410180985.8357816,7832457.466944778,7831617.256253298,8760556.521343198
30,SOO,H3,134884.72860069253,40906096190.45851,144854915.484504,1660128818.4695027,664020.2785542973,139976.3883858576,9701295.498957887
30,DIRECTBs,H3,136526.25307347107,40327021114.97422,2867466.8186069005,153082386.28918052,136526.25307347107,136526.25307347107,136526.2530734711
30,FDABs,H3,17112.257614873124,114273868854.93512,793499305.0288106,7060132639.5976715,27043.57345822952,20546.74824243217,111535.00518984602
30,FDADBs,H3,755222429.8310013,116899843791.27188,50078927387.29396,30615177597.184704,42922105830.81595,23051592433.02438,73495478537.2999
30,FDAC,H3,17112.257614873124,114273868854.93512,793499305.0288106,7060132639.5976715,27043.57345822952,20546.74824243217,111535.00518984602
30,FDAD,H3,755222429.8310013,116899843791.27188,50078927387.29396,30615177597.184704,42922105830.81595,23051592433.02438,73495478537.2999
30,SOOBs,H3,136310.31382682096,40273400710.96677,798672.1847640302,106884088.65494008,136310.31386664035,136310.3138467204,136310.31388563733
50,FDA,H3,77003.08546813653,8340819961.220008,98286396.75713192,710359009.8952065,140267.51716105666,98238.587680832,198064.0266432444
50,DIRECT,H3,579318.4048894001,19107937054.70055,878028254.5615642,1513074396.5366435,230946433.30171925,54859928.3860942,885025286.5402223
50,DIRECTL,H3,1523292.1231972186,5900173662.873656,196433551.0275105,537268191.0419465,51242031.62267099,13167766.243977904,166277961.69120902
50,DIRECTR,H3,1337105.1127930474,9808237031.53336,104613094.61207867,577829045.7789086,1340661.201201419,1337166.1044912618,2217249.036364274
50,SOO,H3,1751156.149557634,5231654783.740274,255315844.32883063,600407385.8025697,3349317.5355975754,1818990.7739802394,70027194.2227463
50,DIRECTBs,H3,1521682.0084258197,5900173662.873656,3824357.940000725,59019473.84250721,1521682.008425954,1521682.008425954,1521682.008425954
50,FDABs,H3,77003.08546813653,8340819961.220008,98286396.75713192,710359009.8952065,140267.51716105666,98238.587680832,198064.0266432444
50,FDADBs,H3,1004872825.3892508,8548369662.614208,5019706871.111908,1760779176.2139091,4792551202.736921,3467352262.2294207,6444462603.839623
50,FDAC,H3,77003.08546813653,8340819961.220008,98286396.75713192,710359009.8952065,140267.51716105666,98238.587680832,198064.0266432444
50,FDAD,H3,1004872825.3892508,8548369662.614208,5019706871.111908,1760779176.2139091,4792551202.736921,3467352262.2294207,6444462603.839623
50,SOOBs,H3,1761748.9732768522,4160217990.164069,2519826.8295407877,35781105.923635155,1761749.7577200793,1761749.5016631875,1761750.0196049302
100,FDA,H3,39138.84339015675,14362124788.149044,103100743.74372968,900948690.0310723,320636.21875064506,103806.27932105472,372874.04494815646
100,DIRECT,H3,49085912.8218956,28810594698.014565,984661677.7605085,1614490384.333017,392259672.48615444,254906413.22946855,950085511.8873571
100,DIRECTL,H3,8101858.620087126,19601123113.633327,1866487254.5399258,2314327428.310603,1059305608.6363039,52369650.227094755,2600282370.899972
100,DIRECTR,H3,14919433.190592038,19848148807.53444,106925370.09852378,336264151.02217895,16347787.159202822,14947499.816290274,80983323.59906282
100,SOO,H3,58871159.36999429,7755496476.953819,415760579.7265589,656102519.2598366,145444915.87897676,73493298.44200972,222780270.29523718
100,DIRECTBs,H3,19886732.594254643,7452587918.470587,25906194.24220596,82949333.99376254,19886732.594254676,19886732.594254676,19886732.59885443
100,FDABs,H3,39138.84339015675,14362124788.149044,103100743.74372968,900948690.0310723,320636.21875064506,103806.27932105472,372874.04494815646
100,FDADBs,H3,1287501798.5411906,14589445913.083595,5623709004.856754,3608923459.684592,4620990912.146057,2555929193.6399007,8058406386.7406
100,FDAC,H3,43189.101759178506,10728447156.82758,79235693.47030975,734044743.3316475,324898.22142241115,102564.31116403747,386683.96956171317
100,FDAD,H3,1287501798.5411906,14589445913.083595,5623709004.856754,3608923459.684592,4620990912.146057,2555929193.6399007,8058406386.7406
100,SOOBs,H3,59440525.87600832,7361789247.762317,60363588.93925881,34785488.022795185,59586411.983625,59480561.04096663,59688627.24617641
10,FDA,C1,856.7519322609323,5707.602975383944,1632.4978782470005,449.5765790700716,1558.1607701542475,1551.7199770254329,1569.8119635790636
10,DIRECT,C1,106.29866879506699,7255.735201743448,976.0992311679676,1341.1175369654975,210.9794185494702,159.3231946646506,1308.3454240603533
10,DIRECTL,C1,104.85962598164633,6309.92244412794,720.1013335591185,940.6677209091097,227.84081853022826,137.98167695072834,867.9124839281853
10,DIRECTR,C1,102.79554123562411,5989.280856093813,380.7436248320193,821.8266794895108,105.44979250975803,105.44962381804635,137.13902601770815
10,SOO,C1,102.08233834132398,8352.703727544613,175.6323691085471,460.32108985662984,102.76519818531574,102.42186438193062,112.48246259568657
10,DIRECTBs,C1,107.92824978338467,5019.413642298787,109.7458812394918,66.9949937530309,107.92824978343015,107.92824978341469,107.92824978345607
10,FDABs,C1,856.7519322609323,5333.923480788789,2157.4024674565508,317.6612095857063,2143.400337737595,2125.520917466334,2147.4140538532793
10,FDADBs,C1,856.7519322609323,5409.759335920863,2877.654769182452,1004.3764509846831,2292.6378889113907,2128.2061185749317,3501.572218570113
10,FDAC,C1,856.7519322609323,5453.385446800101,2661.9767699953536,368.7845261898662,2523.4890359204965,2452.801838785755,2858.6161665488876
10,FDAD,C1,856.7519322609323,5753.486678901732,2493.8010100586544,1194.5535113625053,1829.6600029174056,1627.3386651803526,2940.157385040783
10,SOOBs,C1,112.60149278871268,3050.989670456627,113.03858734019585,26.324368202856576,112.60149278871268,112.60149278871268,112.60149278871268
15,FDA,C1,1759.205146170103,7597.8244882647705,3459.9097524163526,503.20282972695577,3346.9035806384445,3339.7957948094154,3446.430044308152
15,DIRECT,C1,120.72288205900259,8129.600181758702,1882.2132124063976,1852.7840955428599,1007.8343251135016,441.66908139401767,3038.2215764476064
15,DIRECTL,C1,120.7698266808361,5679.9156443893135,415.51841007505885,317.4971186618201,333.0006817775113,207.79385158029436,508.26410310885547
15,DIRECTR,C1,118.6162409554945,8027.409115905521,335.2748788236288,857.323925617182,118.61786236015291,118.61625872134277,120.15293461629312
15,SOO,C1,107.71223258817554,8990.079724430609,244.50057969100584,672.8951303555633,118.73735753179972,113.77965768902129,124.13431748666176
15,DIRECTBs,C1,119.86729398272837,5679.9156443893135,123.36055800177135,102.32677113969187,119.86729398273837,119.86729398273701,119.8672939827402
15,FDABs,C1,1759.205146170103,7597.8244882647705,3459.9097524163526,503.20282972695577,3346.9035806384445,3339.7957948094154,3446.430044308152
15,FDADBs,C1,1759.205146170103,7619.975306541906,4747.992424569246,1237.0313305153957,4296.063885850492,3643.7660490021876,5550.379035372987
15,FDAC,C1,1759.205146170103,7597.8244882647705,3459.9097524163526,503.20282972695577,3346.9035806384445,3339.7957948094154,3446.430044308152
15,FDAD,C1,1759.205146170103,7619.975306541906,4747.992424569246,1237.0313305153957,4296.063885850492,3643.7660490021876,5550.379035372987
15,SOOBs,C1,124.48161714214939,5417.872119068534,125.23575987864095,45.748270599227205,124.48161714214939,124.48161714214939,124.48161714214939
20,FDA,C1,2463.427520520353,10291.710414957972,3637.7992629537766,690.3693280646753,3561.325075666742,3490.2160551163706,3561.3250794898167
20,DIRECT,C1,124.36238754491706,10007.83215705026,2125.9672040254195,2492.0066758606526,728.4407420215205,364.0337859800361,3351.337669103333
20,DIRECTL,C1,123.17279270837435,8752.150559989868,247.0932278162345,147.1297905500087,247.02706760821457,220.27528947503868,273.9355102693546
20,DIRECTR,C1,121.94735247476501,9761.323386371148,362.86698316879716,1001.2714005417923,121.94954780304465,121.9473636327142,124.47103991193399
20,SOO,C1,120.63594042056911,9813.637660305769,253.4545886600186,734.631601191541,127.14769132865104,125.68162522553303,134.32427320133638
20,DIRECTBs,C1,123.08724515722042,8752.150559989868,128.12213827019056,142.25622938774717,123.08724515722906,123.08724515722815,123.08724515723179
20,FDABs,C1,2463.427520520353,10291.710414957972,3637.7992629537766,690.3693280646753,3561.325075666742,3490.2160551163706,3561.3250794898167
20,FDADBs,C1,2463.427520520353,10478.764402697894,5534.444228949108,1966.8089944020758,4521.126225890455,3982.047514684727,6693.4118956094335
20,FDAC,C1,2463.427520520353,10291.710414957972,3637.7992629537766,690.3693280646753,3561.325075666742,3490.2160551163706,3561.3250794898167
20,FDAD,C1,2463.427520520353,10478.764402697894,5534.444228949108,1966.8089944020758,4521.126225890455,3982.047514684727,6693.4118956094335
20,SOOBs,C1,133.04946815641506,7626.2632683023585,133.71931258319464,47.40250323956242,133.04946815641551,133.04946815641551,133.04946815641597
30,FDA,C1,4038.8549049751164,14721.33060819476,4831.769732615362,1005.8511960504181,4621.1224473571765,4621.122439581047,4797.895796754049
30,DIRECT,C1,144.46483598010127,13644.704990493256,2739.4249248463834,3384.128530304717,930.6196485306727,464.5172845959619,3793.725615058336
30,DIRECTL,C1,140.40638820292043,11807.464404014449,449.3568570212493,319.97012253237347,403.8106035795927,302.2847839303304,554.6178281368448
30,DIRECTR,C1,150.77339902395897,13478.099355167686,512.5489426160949,1523.913953883326,151.00264598283434,150.77344564903376,154.8479946322875
30,SOO,C1,131.8716491026853,13289.26344440559,357.46086744035756,1137.719992804517,137.44883293849034,133.1520877698448,166.48849216897815
30,DIRECTBs,C1,140.2010305815852,11807.464404014449,151.8315940238213,277.7533915085776,140.20103058158656,140.2010305815861,140.20103058158702
30,FDABs,C1,4038.8549049751164,14721.33060819476,4831.769732615362,1005.8511960504181,4621.1224473571765,4621.122439581047,4797.895796754049
30,FDADBs,C1,4348.100996998232,14956.034928218938,6375.658298598351,3064.635399453794,4570.069191891178,4359.469768792164,7321.338711675835
30,FDAC,C1,4828.786102011255,14406.96395757539,5397.481073571113,936.0512598620548,5206.2493030404385,5171.631203159952,5289.442651685434
30,FDAD,C1,4348.100996998232,14956.034928218938,6375.658298598351,3064.635399453794,4570.069191891178,4359.469768792164,7321.338711675835
30,SOOBs,C1,175.5699253462226,11803.390805648996,176.8434962176662,94.30410371414989,175.56992536573807,175.569925361051,175.56992537008318
50,FDA,C1,8635.608677082591,22699.864837037407,9579.794807742554,1314.1677049821164,9330.219232565025,9329.833497961328,9581.806999583576
50,DIRECT,C1,142.06847367290266,21446.64196100972,4835.095248756062,5615.702547307321,1964.7792889040488,757.6779337799902,7228.4959727071455
50,DIRECTL,C1,132.511094761991,20139.08563342764,800.2250830406825,821.6572556878025,659.6799388571549,436.312903914908,1026.4022523109397
50,DIRECTR,C1,149.344691380501,20436.27184771614,985.7137341234804,2969.8708197882306,149.4083552915813,149.34591809521226,188.16432790214355
50,SOO,C1,128.0157214688561,21336.07968650529,1113.1884431368276,3239.929006747652,133.83136535169183,128.96812806155128,213.06097444615784
50,DIRECTBs,C1,132.25650836214754,20139.08563342764,176.2099518343077,744.9956094181553,132.256508362148,132.25650836214754,132.256508362148
50,FDABs,C1,9609.093979280511,23307.173352057416,10560.030862870524,1398.2852528429394,10318.438890265177,10292.379673850175,10695.672957515686
50,FDADBs,C1,9918.036850829283,23271.068166385336,12081.458966414906,3570.514990991028,10165.673729338927,9953.374632705294,12462.774432140079
50,FDAC,C1,9026.536835564622,22987.249771797724,9937.117992193696,1309.9743658820353,9720.518994470498,9720.428471750633,9894.200941210724
50,FDAD,C1,8568.783172345322,22793.778472441616,10878.062497296383,3819.732090799586,8787.064858074547,8597.638407765935,11456.695326513845
50,SOOBs,C1,134.16376306700022,19673.43567880524,137.73845368401493,211.85937822824445,134.16391466457117,134.16388095608363,134.16394640438023
100,FDA,C1,16501.640063712675,44270.99186186938,16949.62181182301,2306.898424791175,16609.233922144664,16552.147459900694,16656.94184677824
100,DIRECT,C1,172.48284665188885,41555.97383153368,14709.06414298518,12929.757065734526,10545.42610408704,1932.5156683063633,28152.994390994794
100,DIRECTL,C1,190.30873529245173,39901.31034967949,1207.2454850563322,2026.1691489945836,979.8162734729206,694.8911452613656,1346.2370715352001
100,DIRECTR,C1,194.1206609716346,40287.54909875759,1436.8151922540094,5358.201988533721,194.27240859511085,194.1625283838905,202.85006532475575
100,SOO,C1,215.15323639870303,40238.71441643866,4626.151437593382,9444.367627112102,345.60780305325875,243.3570507884765,1186.7420449939982
100,DIRECTBs,C1,153.31612224158425,39901.31034967949,330.88897605455173,2050.8386823907404,153.31612224158562,153.31612224158562,153.3161222430167
100,FDABs,C1,16501.640063712675,44270.99186186938,16949.62181182301,2306.898424791175,16609.233922144664,16552.147459900694,16656.94184677824
100,FDADBs,C1,17371.83089034177,44343.463916394125,21677.80471812206,7043.595843143903,17908.097034471357,17388.661349929014,22373.52133052592
100,FDAC,C1,16501.640063712675,44270.99186186938,16949.62181182301,2306.898424791175,16609.233922144664,16552.147459900694,16656.94184677824
100,FDAD,C1,17371.83089034177,44343.463916394125,21677.80471812206,7043.595843143903,17908.097034471357,17388.661349929014,22373.52133052592
100,SOOBs,C1,646.8682141965969,38422.10036426176,667.3931558912368,716.8992927943605,647.414006694291,647.3125412911829,647.5226642323548
10,FDA,C2,424.31566037172433,21420.17898648216,2566.5051466225686,4666.73419713978,610.1951810132766,504.29985805408296,867.3985060177826
10,DIRECT,C2,187.24174189149426,62222.78713311332,12409.105024158354,10366.836818496618,8154.219379332511,4245.6757617647845,19327.633862010294
10,DIRECTL,C2,261.2261622422807,46581.74447251197,14939.76655672415,10247.165422973045,17191.967500864994,2640.3982876838627,23637.04101792685
10,DIRECTR,C2,283.642244644057,48440.05785435927,2409.2396569940192,5436.832661830493,283.6820949500286,283.65387975026897,585.7365881007491
10,SOO,C2,100.013781325129,46530.62460161557,1353.1243582221339,3675.6758377717483,215.04464777086696,200.00314641255534,518.5497773428988
10,DIRECTBs,C2,260.12195782294793,21754.95819810685,280.4688252465601,445.718301499077,260.1219578237947,260.1219578235914,260.1219578239402
10,FDABs,C2,424.31566037172433,21420.17898648216,2566.5051466225686,4666.73419713978,610.1951810132766,504.29985805408296,867.3985060177826
10,FDADBs,C2,4879.95608227239,21435.744923618757,11635.349618344884,5439.473288914613,10833.110309856145,6439.672695823186,16325.186721724625
10,FDAC,C2,424.31566037172433,21420.17898648216,2566.5051466225686,4666.73419713978,610.1951810132766,504.29985805408296,867.3985060177826
10,FDAD,C2,4879.95608227239,21435.744923618757,11635.349618344884,5439.473288914613,10833.110309856145,6439.672695823186,16325.186721724625
10,SOOBs,C2,1722.3066483127914,16491.945953978982,1730.9418184839813,251.8853433153871,1722.3066483127914,1722.3066483127914,1722.3066483127914
15,FDA,C2,353.9076282932865,53942.175193628704,5236.804157453877,11210.018613812124,384.78513642382563,371.84404387764243,1266.8930122513661
15,DIRECT,C2,827.7948716220726,144424.6973747795,25047.62115756485,18369.466375270524,20474.05463339272,11531.724166839958,34885.89846524111
15,DIRECTL,C2,746.448628129453,100509.52286007974,21563.233210253115,16747.066575336656,19823.751685666448,9350.6653362528,30109.06333101318
15,DIRECTR,C2,767.6420694009166,110972.83083322713,3191.4813789041646,8266.750748457318,767.725796210274,767.6421759365227,783.0760254320685
15,SOO,C2,756.2906266822429,92434.49269148691,3113.607667637834,8247.77334592789,978.5760241040625,764.8112485770757,1329.2486261067331
15,DIRECTBs,C2,745.8227655523656,42321.41177696958,788.2080175114784,964.4052753264539,745.822765552768,745.822765552648,745.8227655530964
15,FDABs,C2,353.9076282932865,53942.175193628704,5236.804157453877,11210.018613812124,384.78513642382563,371.84404387764243,1266.8930122513661
15,FDADBs,C2,12744.869342326949,53959.73072382009,25574.505287841293,11867.019204129456,21562.028212619807,15224.321934211166,33896.38906278408
15,FDAC,C2,1194.163334503799,47165.03299189379,4387.281981852848,8696.773231080671,1194.258883851669,1194.1759534101438,1880.2166808385011
15,FDAD,C2,12744.869342326949,53959.73072382009,25574.505287841293,11867.019204129456,21562.028212619807,15224.321934211166,33896.38906278408
15,SOOBs,C2,1348.0841463759816,42321.41177696958,1358.208055996111,485.6838824123813,1348.0841463759816,1348.0841463759816,1348.0841463759816
20,FDA,C2,100.00000000000273,38702.63052752539,4119.472864561564,9168.269964146371,100.00263600621884,100.00000000654188,840.3315932536115
20,DIRECT,C2,722.1522890707256,87516.0250227642,26827.987148349403,11501.707419105587,24956.32833216186,19090.611077647536,33114.22364377963
20,DIRECTL,C2,409.63112481636426,33516.89790152844,16099.577050306125,6977.951362483769,17516.25408407224,13829.659388553782,20994.691535407623
20,DIRECTR,C2,1107.391432340753,58434.104386605344,4359.862386644323,7630.445851663708,1107.3924512687913,1107.3914349813342,1357.5971775880262
20,SOO,C2,506.17378806601664,63013.37705102675,3855.99509898802,7192.184388257859,742.4528142047864,676.7812008787729,2852.4605224802135
20,DIRECTBs,C2,525.684801308787,33516.89790152844,606.9198390823377,1236.3266217316195,525.6848013098406,525.6848013094118,525.6848013102672
20,FDABs,C2,100.00000000000273,38702.63052752539,4119.472864561564,9168.269964146371,100.00263600621884,100.00000000654188,840.3315932536115
20,FDADBs,C2,2713.4861173467743,39207.75219894688,19139.713901817242,11456.191662934205,18742.15853087172,7883.358390385551,29697.24073704225
20,FDAC,C2,100.00000000000273,38702.63052752539,4119.472864561564,9168.269964146371,100.00263600621884,100.00000000654188,840.3315932536115
20,FDAD,C2,2713.4861173467743,39207.75219894688,19139.713901817242,11456.191662934205,18742.15853087172,7883.358390385551,29697.24073704225
20,SOOBs,C2,2435.9757688601967,33516.89790152844,2451.491049409578,504.16324436567476,2435.975768860203,2435.975768860202,2435.975768860204
30,FDA,C2,200.00000000000455,50109.78537340552,4833.4990771268995,10162.541787890446,200.36508251170403,200.0000001316199,4080.1459239432966
30,DIRECT,C2,624.563346138998,89211.63948371218,35334.079232367156,12927.496357922359,34662.57033486859,28176.96862554181,42889.19891858866
30,DIRECTL,C2,582.590452422065,51703.46175823093,30487.185824566892,11180.121632902978,32010.92868729565,24185.118209525666,39060.62667865905
30,DIRECTR,C2,724.9722121601244,70120.74565389166,7153.887234856081,12637.694729486642,725.1308950866592,724.9735516895846,3506.315769919742
30,SOO,C2,1037.9871413378387,72040.7075470663,6413.096173431732,10694.898274329695,1611.6267222781116,1104.0994083439034,6429.688809309085
30,DIRECTBs,C2,680.1941449874607,44622.106623399806,844.2595640860865,2091.676455647082,680.194144987564,680.194144987564,680.194144987564
30,FDABs,C2,200.00000000000455,50109.78537340552,4833.4990771268995,10162.541787890446,200.36508251170403,200.0000001316199,4080.1459239432966
30,FDADBs,C2,7244.051312720709,50537.45922441224,23706.886746090797,13415.026749932014,20619.061239837378,11113.332174532903,35284.12234414946
30,FDAC,C2,200.00000000000455,50109.78537340552,4833.4990771268995,10162.541787890446,200.36508251170403,200.0000001316199,4080.1459239432966
30,FDAD,C2,7244.051312720709,50537.45922441224,23706.886746090797,13415.026749932014,20619.061239837378,11113.332174532903,35284.12234414946
